
Joe Cardillo,The Rancho Bernardo Library,concerts
Joe Cardillo,Orfila Vineyards & Winery,concerts
The KneeHighs,Del Mar Fairgrounds and Racetrack,concerts
Tori Roze and The Hot Mess,Saiko Sake and Sushi Bar,concerts
Tori Roze and The Hot Mess,Martinis Above Fourth | Table + Stage,concerts
Tori Roze and The Hot Mess,Kona Kai Resort San Diego,concerts
Steph Johnson,The Sky Room Restaurant at La Valencia Hotel,concerts
Slower,Beaumont's Eatery,concerts
United Country,The Second Wind,concerts
Patrick Howard Trampus Band (PHT),Way Point Saloon,concerts
Skyler Lutes,The Tipsy Crow,concerts
Luneaux,De Oro Mine Co.,concerts
Surly Bonds,De Oro Mine Co.,concerts
The Younger Brothers,De Oro Mine Co.,concerts
United Country,Way Point Saloon,concerts
Wild Child - A Tribute To The Doors,House Of Blues - San Diego,concerts
Joe Cardillo,PRIVATE PARTY,concerts
The KneeHighs,Casbah,concerts
Kula Shaker,Belly Up,concerts
Tiffany Jane,Martinis Above Fourth | Table + Stage,concerts
Drummer Ryan Gio - Definitive Drumming Authority- Sticky Doll,Bancroft,concerts
That Captain!,Davina's Cabo Grill & Cantina,concerts
Skyler Lutes,Rookies Sports Bar & Grill,concerts
PINKY DOODLE POODLE- Nicholas Mason,Soda Bar,concerts
The Homesick Hitchers,Riviera Supper Club,concerts
Wes Cook Band,Moonshine Flats,concerts
Wes Cook Band,Moonshine Flats,concerts
Martin Coughlin,The Company Pub and Kitchen,concerts
Weezer and Panic! At The Disco,Sleep Train Amphitheatre,concerts
Allison Adams Tucker- Louis Valenzuela- Matt Smith,"The Westgate Hotel, San Diego",concerts
5Quad,House Of Blues - San Diego,concerts
Joe Cardillo,Rockin Baja Coastal Cantina,concerts
Joe Cardillo,Whiskey Girl,concerts
Joe Cardillo,The Rancho Bernardo Library,concerts
Solstice,Brick By Brick,concerts
THE YOUNGER BROTHERS,Mr. Peabody's,concerts
RISTBAND,Mr. Peabody's,concerts
Peter Hall,Bar Leucadian,concerts
The Sickstring Outlaws,Mr. Peabody's,concerts
Mr.Dee Jay,Thruster's Lounge,concerts
Sam Bybee,Off Shore Tavern and Grill,concerts
Rjd2 ($5 Show!),The Observatory North Park,concerts
The Conversation,The Turquoise,concerts
Burning Hammer- KLAW (Seattle)- Greenriver Thrillers- Nebula Drag,The Tower Bar,concerts
Suspicious Minds,Tio Leos,concerts
Franks & Deans,The Tower Bar,concerts
Chickenbone Slim,Hooleyfest,concerts
Sam Bybee,Hooleyfest,concerts
Saosin,The Observatory North Park,concerts
No Duh at the Music Box,Music Box,concerts
Metalachi,Music Box,concerts
The Used,The Observatory North Park,concerts
The Faint with Gang of Four,The Observatory North Park,concerts
Rodrigo y Gabriela,Belly Up,concerts
Tegan And Sara,The Observatory North Park,concerts
Maná,Viejas Arena,concerts
"Jason Aldean, Thomas Rhett & A Thousand Horses",Sleep Train Amphitheatre,concerts
Sam Pace,Way Point Saloon,concerts
Crooked Eye Tommy`,Spizzeri Ranch,concerts
Pato Banton,Music Box,concerts
SILVERMINE,Rook Bar,concerts
Patrick Howard Trampus Band (PHT),El Cajon Grand,concerts
Patrick Howard Trampus Band (PHT),De Oro Mine Co.,concerts
Josie Day,Patrick's Irish Pub,concerts
The Donnis Trio,Fletcher Cove,concerts
Tiffany Jane,Sheraton Harbor Island,concerts
SYNRGY,PB Cantina,concerts
Kevin Begin,De Oro Mine Co.,concerts
Chill Clinton,De Oro Mine Co.,concerts
JETPACK,Dreamcatcher at Viejas Casino,concerts
Mid-Week Boogie,Bar Pink,concerts
Tori Roze and The Hot Mess,Martinis Above Fourth | Table + Stage,concerts
Tori Roze and The Hot Mess,Martinis Above Fourth | Table + Stage,concerts
MIDNIGHT TRACK,Winston's,concerts
MIDNIGHT TRACK,Winston's,concerts
The Lovebirds (US),The Grassroots Oasis,concerts
John Batdorf,Museum of Making Music,concerts
Rosy Dawn Music- The Rosy Dawn Band,Humphrey's By The Bay Backstage Lounge,concerts
Rosy Dawn Music- The Rosy Dawn Band,Coyote Bar & Grill,concerts
The Obscure80's,Pal Joeys,concerts
The Obscure80's,Pal Joeys,concerts
Joseph Luna,Horton Grand Hotel,concerts
Joseph Luna,Bella Vista Social Club,concerts
HighMinded,American Legion Post 416,concerts
Rosy Dawn Music- David Owen,Harrah's Resort Southern California,concerts
Gone Baby Gone- Los DeVitos- The Soaks,Black Cat Bar,concerts
3 By Design,Dani P's Cork and Tap,concerts
HighMinded,Aztec Brewery,concerts
Allison Adams Tucker- Louis Valenzuela- Matt Smith,"The Westgate Hotel, San Diego",concerts
Danielle Tucker,Mt. Helix Amphitheater,concerts
Hipper,Belching Beaver Brewery,concerts
The Obscure80's,Pal Joeys,concerts
The Obscure80's,Pal Joeys,concerts
Rosy Dawn Music- The Rosy Dawn Band,Humphrey's By The Bay Backstage Lounge,concerts
Rosy Dawn Music- The Rosy Dawn Band,Coyote Bar & Grill,concerts
HighMinded,Aztec Brewery,concerts
HighMinded,American Legion Post 416,concerts
Rosy Dawn Music- David Owen,Harrah's Resort Southern California,concerts
Gone Baby Gone- Los DeVitos- The Soaks,Black Cat Bar,concerts
Pato Banton,Music Box,concerts
Patrick Howard Trampus Band (PHT),El Cajon Grand,concerts
Patrick Howard Trampus Band (PHT),De Oro Mine Co.,concerts
Skyler Lutes,Mother's Saloon,concerts
The Conversation,The Turquoise,concerts
Chickenbone Slim,Hooleyfest,concerts
HighMinded,Aztec Brewery,concerts
HighMinded,American Legion Post 416,concerts
Joseph Luna,Horton Grand Hotel,concerts
Joseph Luna,Bella Vista Social Club,concerts
Rosy Dawn Music- The Rosy Dawn Band,Humphrey's By The Bay Backstage Lounge,concerts
Rosy Dawn Music- The Rosy Dawn Band,Coyote Bar & Grill,concerts
The Obscure80's,Pal Joeys,concerts
Rosy Dawn Music- David Owen,Harrah's Resort Southern California,concerts
3 By Design,Dani P's Cork and Tap,concerts
Gone Baby Gone- Los DeVitos- The Soaks,Black Cat Bar,concerts
The Obscure80's,Pal Joeys,concerts
Nebula Drag- Irata- Beira,The Merrow,concerts
Bobby Detroit,Lucy's Tavern,concerts
Jonathan Lee Band,Field Irish Pub & Restaurant,concerts
Jonathan Lee Band,Field Irish Pub & Restaurant,concerts
Filthy Violets- Rococode,Soda Bar,concerts
BIG GOAT,The Second Wind,concerts
Daddy Issues,House Of Blues - San Diego,concerts
The Conversation,Good Guys Tavern,concerts
EASY WIND BAND,Mr. Peabody's,concerts
Full Strength Funk Bank,Winston's,concerts
Mozzy,The Observatory North Park,concerts
Tori Roze and The Hot Mess,Martinis Above Fourth | Table + Stage,concerts
Del Rio,Way Point Saloon,concerts
Fry Katz,Nate's Garden Grill,concerts
SOUL FIRE,The Kraken,concerts
United Country,Way Point Saloon,concerts
Slapshot- Poison Idea- Bad Samaritans- Authentic Sellout- SYSTEMATIC ABUSE,Brick By Brick,concerts
Podunk Nowhere,DiMille's Italian Restaurant,concerts
Podunk Nowhere,Sycamore Den,concerts
Tiffany Jane,Martinis Above Fourth | Table + Stage,concerts
The Sweet Spot / BurrowsInk,Queen Bee's Art & Cultural Center,concerts
Karl Denson,Del Mar Fairgrounds and Racetrack,concerts
Plow- Banjo Slim,Urban Solace,concerts
Josie Day,California Sol,concerts
Brandon Wildish,"Park Hyatt Aviara Resort, Golf Club & Spa",concerts
Brandon Wildish,"Park Hyatt Aviara Resort, Golf Club & Spa",concerts
The Donnis Trio,Fletcher Cove,concerts
Allison Adams Tucker,San Diego County Library - Encinitas Branch,concerts
"""Avenue Q""",THE OCEAN BEACH PLAYHOUSE,concerts
The Living End,House Of Blues - San Diego,concerts
Alestorm,Brick By Brick,concerts
Weezer and Panic! At The Disco,Sleep Train Amphitheatre,concerts
Screeching Weasel,Brick By Brick,concerts
The Lucky Loser Show!- MIDNIGHT TRACK,Bancroft,concerts
Spare Parts For Broken Hearts,Mother's Saloon,concerts
Easy Wind,Winston's,concerts
"""Avenue Q""",THE OCEAN BEACH PLAYHOUSE,concerts
The Living End,House Of Blues - San Diego,concerts
Weezer and Panic! At The Disco,Sleep Train Amphitheatre,concerts
Screeching Weasel,Brick By Brick,concerts
Amos Lee,Spreckels Theatre,concerts
Journey & The Doobie Brothers,Sleep Train Amphitheatre,concerts
Queensryche,House Of Blues - San Diego,concerts
Honda Civic Tour - Demi Lovato with Nick Jonas,Sleep Train Amphitheatre,concerts
The Spill Canvas,House Of Blues - San Diego,concerts
Carrie Underwood,Valley View Casino Center,concerts
Glenn Hughes,Brick By Brick,concerts
People Under The Stairs w/ Blame One and Odessa Kane,Belly Up,concerts
The Used,The Observatory North Park,concerts
Young Dolph,The Observatory North Park,concerts
Rjd2 ($5 Show!),The Observatory North Park,concerts
"Damage Inc, Southern California's Tribute to Metallica- Cowgirls From Hell",Brick By Brick,concerts
len rainey and the midnight players- Len Rainey,Patrick's II,concerts
The Used,The Observatory North Park,concerts
Rjd2 ($5 Show!),The Observatory North Park,concerts
Rosy Dawn Music- The Rosy Dawn Band,Humphrey's By The Bay Backstage Lounge,concerts
Rosy Dawn Music- The Rosy Dawn Band,Coyote Bar & Grill,concerts
Rosy Dawn Music- David Owen,Harrah's Resort Southern California,concerts
HighMinded,Aztec Brewery,concerts
HighMinded,American Legion Post 416,concerts
Vans Warped Tour 2016,Qualcomm Stadium,concerts
Anesha Rose,Hennessey's Tavern of La Jolla,concerts
Anesha Rose,Hennessey's Tavern of La Jolla,concerts
Joey Harris & The Mentals,Bolt Brewery,concerts
Jocelyn & Chris Arndt,Aztec Brewery,concerts
Josie Day,Patrick's Irish Pub,concerts
Josie Day,Cheers Bar,concerts
Twilight in the Park Concert - Breez'n,Spreckels Organ Pavilion,concerts
LIVE in Concert: Old Southern Moonshine Revival,Moonshine Beach,concerts
San Diego Symphony,Embarcadero Marina Park South,concerts
LIVE in Concert: Granger Smith Feat. Earl Dibbles Jr.,Moonshine Beach,concerts
LIVE in Concert: Corey Smith with Luke Combs,Moonshine Beach,concerts
Stars & Stripes Concert on the Green: Navy Band Southwest,Mt Miguel Covenant Village,concerts
"Music Therapy for Veterans 5k Run/ Walk, ZUMBA, and Salsa Concert",Bayside Park,concerts
"Music Therapy for Veterans 5k Run/ Walk, ZUMBA, and Salsa Concert","Postal code 91910, US",concerts
"Costumed Superhero Benefit Concert Featuring Lindsay White, Reverend Stickman, Dave Sawyer",The Grassroots Oasis,concerts
Carlsbad Music Festival 3-day Pass,Carlsbad Village,concerts
The Cat-illacs,Seaport Village,concerts
Rockin Rockstar's Awesome Tour,"San Diego, California, United States",concerts
The Cat-illacs,Seaport Village,concerts
The Cat-illacs,Seaport Village,concerts
Joyride,Prescott Promenade,concerts
Sophisticats,Seaport Village,concerts
NOVA,Seaport Village,concerts
SummerFest Under the Stars,"La Jolla, California, United States",concerts
USD Gamelan Ensemble and USD Mariachi Ensemble,University of San Diego,concerts
"Oside Outside 2: Lee Coulter, Billy Galewood, and Barnwell Shift",Surfside Tap Room,concerts
Steely Damned,Prescott Promenade,concerts
The Heroes,Prescott Promenade,concerts
Back to the Garden,Prescott Promenade,concerts
Soul Persuaders,Prescott Promenade,concerts
Petty Breakers,Prescott Promenade,concerts
Siren's Crush,Prescott Promenade,concerts
Petty Breakers,Prescott Promenade,concerts
2016 Centennial International Summer Organ Festival - San Diego Civic Organist Carol Williams,Spreckels Organ Pavilion,concerts
Haydn Voyages: Music at the Maritime,Maritime Museum of San Diego,concerts
Haydn Voyages: Music at the Maritime,Maritime Museum of San Diego,concerts
SIGUR RÓS 2016 LIVE,Copley Symphony Hall,concerts
Haydn Voyages: Music at the Maritime,The Tall Ship Star Of India,concerts
Haydn Voyages: Music at the Maritime,The Tall Ship Star Of India,concerts
Free Dance Lesson at Twilight in the Park!  July 19 Rockin Jazz Big Band,Spreckels Organ Pavilion,concerts
Free Dance Lesson at Twilight in the Park!,Spreckels Organ Pavilion,concerts
Free Dance Lesson at Twilight in the Park!,Spreckels Organ Pavillion,concerts
Free Dance Lesson at Twilight in the Park!,Spreckels Organ Pavillion,concerts
Fortunate Son,Prescott Promenade,concerts
Marty Stewart,Prescott Promenade,concerts
Bayou Brothers,Berry Street Park,concerts
Sue Palmer & Her Motel Swing Orchestra,"La Jolla, California, United States",concerts
December '63,Spreckles Park,concerts
Bill Magee Blues Band,"La Jolla, California, United States",concerts
Hot Pursuit,"La Jolla, California, United States",concerts
Hotel California,Spreckles Park,concerts
Theo & the Zydeco Patrol,"La Jolla, California, United States",concerts
Theo & the Zydeco Patrol,"La Jolla, California, United States",concerts
The Jazz Pigs,Berry Street Park,concerts
Neil Morrow Band,Prescott Promenade,concerts
Bastard Sons of Johnny Cash,"La Jolla, California, United States",concerts
The Heroes,"La Jolla, California, United States",concerts
Marty Stewart,Prescott Promenade,concerts
Hot Pursuit,"La Jolla, California, United States",concerts
Pop Vinyl,Spreckles Park,concerts
West of 5,Berry Street Park,concerts
THE FUTURE OF JAZZ featuring CÉCILE MCLORIN SALVANT,Embarcadero Marina Park South,concerts
San Diego Classical Mandolin Camp 2016,Crowne Plaza Hotel San Diego,concerts
Freddie Jackson,Sycuan Resort and Casino,concerts
Chubby Checker,Sycuan Resort and Casino,concerts
The Hit Men,Sycuan Resort and Casino,concerts
Diamond Rio,Sycuan Resort and Casino,concerts
"Oside Outside 3: Pom-Poms, Billy Galewood & Lee Koch",,concerts
Art of Élan: A Place to Call Home,The San Diego Museum of Art,concerts
Art of Élan: A Place to Call Home,The San Diego Museum of Art,concerts
Brian Setzer's Rockabilly Riot,Del Mar Fairgrounds and Racetrack,concerts
Coastal Cities Jazz Band & Eric Marienthal,Carlsbad Community Church,concerts
CCRSF presents TENORE,Village Community Presbyterian Church,concerts
Coastal Cities Jazz Band & Eric Marienthal,Carlsbad Community Church,concerts
Sweethearts of Swing w/Janet Hammer,University City Standley Park,concerts
AbbaFab,Spreckles Park,concerts
Rifftide,Standley Community Park,concerts
The Legends,Standley Community Park,concerts
Wild Nights,Berry Street Park,concerts
The Mighty Untouchables,Spreckles Park,concerts
Three Chord Justice,Standley Community Park,concerts
Three Chord Justice,Berry Street Park,concerts
Three Chord Justice,Berry Street Park,concerts
Wild Nights,Berry Street Park,concerts
The Mighty Untouchables,La Jolla Cove Scripps Park,concerts
CCRSF presents TENORE,Village Community Presbyterian Church,concerts
CeeLo - Monday Show w/ Nikki’s Wives,Belly Up,concerts
CeeLo w/ Nikki’s Wives,Belly Up,concerts
BOHEMIAN JOURNEY | MINGLE @ the Mingei,Mingei International Museum,concerts
Paperback Writer The Beatles Experience,Sycuan Resort and Casino,concerts
Glenn Miller Orchestra,Sycuan Resort and Casino,concerts
2016 Centennial International Summer Organ Festival - Rising Stars Night,Spreckels Organ Pavilion,concerts
Glenn Miller Orchestra,Sycuan Resort and Casino,concerts
International Summer Organ Festival,Spreckels Organ Pavillion,concerts
Closing Weekend and Chromeo at Del Mar,Del Mar Fairgrounds and Racetrack,concerts
SAN DIEGO 7TH ANNUAL ROCKn ROLL REUNION,Schroeder's at Tango Del Rey,concerts
LIFT Zone Youth Rally 2016,Canyon View Church of Christ,concerts
"INSPIRED 2 DANCE III (SPIRIT, SOUL, & BODY)",INSPIRED 2 DANCE III,concerts
Sue Palmer & Her Motel Swing Orchestra,Lafayette Hotel,concerts
BOSSA BRAZIL | MINGLE @ the Mingei,Mingei International Museum,concerts
2016 Centennial International Summer Organ Festival - Justin Bischef,Spreckels Organ Pavilion,concerts
2016 Centennial International Summer Organ Festival - Kevin Bowyer,Spreckels Organ Pavilion,concerts
Sue Palmer & Her Motel Swing Orchestra,"Pioneer Park, 1521 Washington Pl. SD",concerts
Sue Palmer & Her Motel Swing Orchestra,Lafayette Hotel,concerts
"A Day at the Races, with Salesforce and Silverline - RSVP REQ",Del Mar Fairgrounds and Racetrack,concerts
Twilight in the Park - San Diego Jazz Quintet,Spreckels Organ Pavilion,concerts
FREE VIP Crew Ride Breakfast & Lunch,Biggs Harley-Davidson,concerts
2016 Centennial International Summer Organ Festival - Kevin Bowyer,Spreckels Organ Pavilion,concerts
2016 Centennial International Summer Organ Festival - Justin Bischef,Spreckels Organ Pavilion,concerts
2016 Centennial International Summer Organ Festival - Alison Luedecke,Spreckels Organ Pavilion,concerts
BOSSA BRAZIL | MINGLE @ the Mingei,Mingei International Museum,concerts
ConDorCon 2017 - Something Wicked,Four Points by Sheraton San Diego,concerts
CLASSICAL MYSTERY TOUR: A Tribute to The Beatles,Embarcadero Marina Park South,concerts
CLASSICAL MYSTERY TOUR: A Tribute to The Beatles,Embarcadero Marina Park South,concerts
"Atomic Groove (6:30). Pre-show: First Friday Music Club, Chihuahua",Point Loma Park,concerts
"Sully & the Blue-Eyed Soul Band (6:30). Pre-show (5:30): Look Both Ways, Millionaire Beach Bums",Point Loma Park,concerts
"Arena Total Rock Experience (6:30). Pre-show (5:30): Angela & Hannah, Fate By Friday",Point Loma Park,concerts
"The Highwayman (6:30). Pre-show (5:30): Soul Arch, Air Go",Point Loma Park,concerts
"U.S. Marine Band San Diego (3pm), Steven Ybarra (5pm)",Spreckles Park,concerts
CCRSF presents ALINA KIRYAYEVA,Village Community Presbyterian Church,concerts
2016 San Diego International Mariachi Summit,Mayan Hall @Southwestern College,concerts
2016 San Diego International Mariachi Summit,Mayan Hall @Southwestern College,concerts
2016 San Diego International Mariachi Summit,Mayan Hall @Southwestern College,concerts
2016 San Diego International Mariachi Summit,Mayan Hall @Southwestern College,concerts
SOUNDS OF THE CITY,Embarcadero Marina Park South,concerts
MEMORIES IN WATERCOLOR | MINGLE @ the Mingei,Mingei International Museum,concerts
CCRSF presents MELINDA DOOLITTLE,Village Community Presbyterian Church,concerts
BERNADETTE PETERS,Embarcadero Marina Park South,concerts
SETH MACFARLANE AND THE GREAT AMERICAN SONGBOOK,Embarcadero Marina Park South,concerts
